@relation output-weka.filters.unsupervised.attribute.NumericToNominal-Rlast-weka.filters.unsupervised.attribute.Remove-R31

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric
@attribute 25 numeric
@attribute 26 numeric
@attribute 27 numeric
@attribute 28 numeric
@attribute 29 numeric
@attribute 31 numeric
@attribute 32 {-1,0,1}

@data
-0.064861,0.021634,0.081112,-0.064837,-0.005407,-0.097324,0.124479,-0.021622,-0.01622,-0.25415,-0.010842,0.065062,-0.314261,0.108707,-0.130307,-0.043492,0.087023,0.108684,0.059711,-0.135626,0.103216,0.439572,-0.637562,0.62534,-0.075655,0.102753,-0.664506,0.886496,0,0.242588,56820,0
0.027084,-0.005415,0.075819,0.135289,-0.081064,0.03786,-0.037846,-0.075721,0.032476,-0.027055,-0.108249,-0.119202,0.054248,0.048796,0,-0.081288,-0.048812,0,0.092246,0,0.005421,0,0,0,-0.102998,0,-0.048839,-0.081438,-0.038035,0,61740,0
0,-0.054019,-0.005405,0.02162,0.016212,-0.048628,-0.032434,-0.027037,0.04868,-0.021625,0.108149,-0.124237,0.09735,-0.048628,0.043246,-0.021613,-0.048641,0.0757,-0.021612,0.048638,0.03241,0.021599,0.059386,0.102514,-0.06468,0.043148,-0.005391,0.010783,0.010782,0.129366,73560,-1
-0.021559,0.021563,-0.032338,0.010783,-0.021563,-0.021568,0.037752,-0.043129,-0.005393,0.04315,0,0.059306,0.048494,-0.059242,-0.09161,-0.037756,-0.048562,-0.037789,0,0.091808,-0.053955,0,0,0.026992,-0.005397,0.102547,0.016175,-0.059299,0,0.107881,72540,0
0.281568,-0.24838,-0.086608,-0.18962,-0.195408,0.364388,-0.016257,-0.352284,0.271946,-0.119332,-0.059737,-0.135847,0.163239,-0.396567,0.158167,0.0599,-0.07619,0.070802,-0.364646,0.125635,-0.158211,0.054642,0.021845,0.20202,0.070837,-0.059897,-0.228833,0.049148,0,0,62940,-1
-0.188172,0.059251,-0.059216,-0.080797,0.080863,0,-0.118503,0.140215,-0.053853,-0.043106,0,0,-0.005391,-0.016173,-0.037742,0.091694,0,0.075443,0.11308,0,0.026893,-0.016132,-0.032268,0,-0.075317,0,0,0,0.150748,-0.043006,59640,0
0.015933,-0.058411,0.063759,0.058408,-0.058374,-0.01062,0.084966,0.074282,0.037114,-0.0424,0.031813,-0.021202,0.015905,-0.021203,0.116643,0.132394,-0.052888,-0.021166,0,-0.015878,0,0.08999,-0.031733,0.015871,-0.015869,0.079357,0.037004,-0.015853,-0.01057,0.010571,71160,0
-0.037679,-0.005385,0.026925,-0.086137,0,-0.064659,0.043134,0.010779,0.096998,-0.199192,0.172618,-0.048465,0.048489,0,0,0.172321,-0.215031,0.28553,-0.290089,0.404073,-0.02683,0.128818,0.032163,0.080382,-0.016063,0,0.144594,-0.165775,0.069634,-0.11776,61860,0
-0.364646,0.125635,-0.158211,0.054642,0.021845,0.20202,0.070837,-0.059897,-0.228833,0.049148,0,0,-0.120081,0.306028,-0.463089,0,-0.147783,-0.038371,0.115157,-0.136934,0,0.307152,-0.010936,0,-0.317183,0.219443,0.016422,0.19156,-0.005463,-0.10926,64020,0
0.082277,0.005481,0.082205,-0.087614,0.093171,-0.005476,-0.13142,0.016449,-0.098679,0.027438,-0.137152,-0.087898,-0.038489,-0.022002,0.055018,0.021995,0.104453,-0.054918,-0.478048,-0.066254,0.220994,-0.253583,-0.138167,0.177099,0.027623,-0.011046,-0.038665,-0.160248,0.105158,-0.298557,57480,1
0.038083,-0.146835,0.201514,-0.15219,0.435493,-0.03794,0.016266,-0.357801,-0.065288,0.03811,0.038095,0.261125,-0.249593,0.032637,0,0.097879,-0.108648,-0.005438,0.108773,-0.141251,-0.125129,0.043578,0.103452,0,-0.016318,-0.00544,-0.081606,0.081673,-0.059844,0.054437,72420,0
0,0.021441,-0.241158,0.059092,-0.13959,0.403226,-0.096386,0.096479,-0.31593,0.209497,0.134012,0.12848,0,0.042772,0.048097,0.069441,0.010676,-0.13877,0.032068,0.032058,-0.074778,-0.042762,-0.010695,-0.160445,0.326762,-0.315019,0.096411,-0.058861,0.06425,0,56100,1
0.021225,-0.03183,0.026534,-0.031832,-0.090219,0.026559,0.010621,0,-0.122126,0,-0.005316,0.069116,-0.021252,0.164736,-0.053053,-0.037157,0.106202,0.10609,0.005299,-0.031791,0.0053,0.0371,0.021192,0.031781,-0.037066,0.079458,-0.047637,0,0.111205,-0.105792,66540,1
-0.136896,0.148051,0.054753,-0.279085,-0.175602,-0.104447,0.066036,-0.093489,0.104585,0.225448,0.071323,-0.515351,0.093685,0.099103,-0.027501,0.022007,0.313531,0.213851,0.322828,-0.343605,-0.426883,0.467187,0.07112,-0.005467,-0.054672,0.251627,-0.158236,0.01093,0.338798,-0.174273,54900,0
-0.058589,-0.042635,0.06398,0,0,-0.037298,0.069293,0.047939,-0.015972,-0.101171,0,0.074623,0,-0.005326,0.010653,0.042608,0.031942,0.05322,0,0.026596,-0.095719,-0.015968,-0.111797,0.127911,-0.079842,-0.047944,0,0.111922,0.021295,0.069193,63660,0
-0.02147,-0.042948,0.134271,0.085818,-0.085745,-0.042909,0.059026,-0.010726,-0.06436,-0.021467,0,0,0,0,0.021472,0.069769,-0.005363,0.026817,-0.010724,-0.075075,-0.064398,-0.02148,-0.04834,-0.053737,0.04839,0,0.021496,0,-0.048356,0,72600,0
0.118541,-0.016146,0.021531,-0.118394,0,0.452586,-0.032182,0.005365,0.118032,0,-0.005359,0.021436,-0.064295,-0.016084,-0.058984,0.005365,0,0.02146,0.091187,0.005359,0.117893,-0.144516,0.171527,0.032106,-0.053493,0,-0.192678,0,-0.058988,-0.064388,69600,0
-0.037086,0.190799,-0.026449,0.005291,-0.15873,0.037096,0.074164,0,0,-0.031761,0.063542,-0.021167,-0.121738,-0.026497,-0.084813,0.148549,-0.063569,0.021203,-0.084795,-0.015913,0.047745,-0.031815,0.042434,-0.021208,0.058334,0.0318,0.026491,0.058266,-0.105876,0.031797,75000,0
-0.087614,0.093171,-0.005476,-0.13142,0.016449,-0.098679,0.027438,-0.137152,-0.087898,-0.038489,-0.022002,0.055018,0.021995,0.104453,-0.054918,-0.478048,-0.066254,0.220994,-0.253583,-0.138167,0.177099,0.027623,-0.011046,-0.038665,-0.160248,0.105158,-0.298557,0.293906,-0.331748,-0.238544,57660,1
0.080382,-0.016063,0,0.144594,-0.165775,0.069634,-0.11776,0.048232,-0.101773,0.016086,-0.225165,0.016119,-0.198775,-0.037681,-0.005385,-0.064624,0.070054,0.01077,0,0.043076,0.043057,0,0.016139,0.069926,0,0,-0.086003,-0.032279,0.032289,0,63240,1
-0.026487,0.058287,0.005296,-0.005295,-0.052958,0.07418,-0.042357,0,-0.047672,0,-0.010599,0.0106,-0.010599,0,0.0371,-0.037086,0.190799,-0.026449,0.005291,-0.15873,0.037096,0.074164,0,0,-0.031761,0.063542,-0.021167,-0.121738,-0.026497,-0.084813,74100,1
-0.085093,0.021291,-0.053217,-0.031947,-0.010652,0,0.042614,0.010649,-0.05324,0.053268,0,-0.05324,-0.202418,0.016013,0.090725,0.010664,-0.138615,0,0.069404,-0.138711,0,0,0,0,0,-0.005342,-0.05877,0.016038,-0.101555,-0.101659,59700,1
-0.005555,0.099989,-0.077691,-0.011107,-0.149967,0.022251,0.127913,-0.033326,0.100011,-0.166519,-0.155677,0.233879,0.077778,0.144332,0.01663,-0.027712,-0.033263,0.083185,0.072034,0.022148,0.005536,0.066427,-0.077446,0.005536,0.005536,-0.04982,0.127381,0.094032,-0.237622,0.404365,60600,-1
0.085948,0,-0.171748,0.258065,0,-0.380738,0.032298,-0.021525,-0.02153,0,0,0.096904,0.091432,-0.048361,0.037632,-0.032244,0,0.026879,-0.080615,0.08068,-0.064492,0.107556,0.021488,-0.12353,-0.005378,-0.236623,-0.010781,-0.04852,0.404531,-0.306205,63600,0
-0.044138,-0.027598,0.011042,0,0.09385,-0.082731,0,-0.03312,0.480398,-0.346211,0.336385,-0.010992,0,-0.098939,0.082531,-0.016493,-0.016495,-0.065992,0.022012,-0.022007,0.066036,0.16498,-0.131767,0.098955,0.065905,-0.049396,-0.060403,-0.010989,-0.054951,-0.060479,62700,0
0.021462,0,-0.021457,-0.225346,0.118305,0.064454,0.053677,0.005365,-0.295049,0.306682,-0.284289,0.064551,0.225782,-0.16091,-0.021489,0.075228,0.085911,-0.091202,0,0.064436,-0.091226,0.161134,-0.101888,-0.177143,0.134438,-0.112776,-0.123656,0.274533,-0.214731,-0.037659,58860,0
0,-0.238032,0.084836,0.196016,-1.136784,0.84501,-0.121977,-0.122126,-0.148857,-0.021297,0,0,-0.031952,-0.367569,0,-0.197829,0.600021,-0.197039,-0.138733,0.01603,-0.064109,-0.523896,0.515907,-0.374251,0.171729,0.144648,0.032098,0,-0.026739,-0.133733,54660,1
-0.005589,-0.055897,-0.111857,0.050392,-0.005596,0.01679,0.106317,-0.19564,-0.016802,-0.03361,0.039224,0.005601,0.050409,-0.106365,0.184936,-0.173407,-0.005603,-0.028019,0.056054,0,0,-0.05042,-0.151337,0.095431,-0.370142,0.29271,-0.173991,0.044979,0,0.078678,65700,0
0,0.270056,-0.079214,0.021141,0.042272,-0.274653,-0.153594,0,-0.477403,-0.058629,-0.026665,0,-0.170703,0.192369,-0.357333,0.06423,0.069537,-0.117597,-0.074922,0.010711,0.03213,0,-0.005353,0.005354,-0.12848,0,0.021441,-0.241158,0.059092,-0.13959,54600,1
0,0.02146,0,0.053639,0.04825,0.037509,0,-0.166051,0.080481,0.005361,0,-0.096494,-0.171711,0,0.032251,0,-0.048361,-0.032256,0.026889,0,0,0.026882,0,0.01075,0.150481,0,-0.139522,0,0.016121,0,66660,-1
0.229603,-0.28235,0.058767,0.005339,0.069407,0.090701,-0.069296,0,0.186697,-0.287509,0,0.021358,0.080077,0.154691,-0.229016,0.05872,0.314767,0.148912,-0.063725,0.015941,-0.260334,0.213072,-0.191357,0.117165,0.101069,0,-0.090339,-0.010638,0.026597,0.223357,71340,-1
0.388573,-0.087227,-0.049108,0.005459,0.207435,0.10895,-0.010883,-0.348299,0.278521,0.163381,-0.244672,0.163514,0.010883,0.087056,-0.103289,-0.005442,0,0.451701,-0.054177,0.140937,-0.368085,0.021732,0.070614,-0.18998,-0.081575,-0.05987,0.098029,0.065288,0.010874,0.059802,66900,-1
0,0,0,0.079715,-0.026551,0.042492,0.06902,0.164474,-0.137719,0.159126,-0.047662,-0.105966,-0.042431,0.021225,-0.03183,0.026534,-0.031832,-0.090219,0.026559,0.010621,0,-0.122126,0,-0.005316,0.069116,-0.021252,0.164736,-0.053053,-0.037157,0.106202,65760,1
0.016104,-0.193216,0.032265,-0.096764,-0.043048,-0.01615,0.053842,0.242157,0.09126,0.075087,-0.257249,-0.048358,-0.112891,0.021527,-0.021523,0,0.150692,0.155839,-0.021462,-0.048299,0.069799,0,-0.461423,0.156317,-0.0592,-0.037695,-0.059258,0.221,-0.209756,0,54960,0
0.049229,-0.016402,-0.054681,0.038297,-0.235165,0.032891,-0.03836,-0.071268,0,0.219443,-0.043792,0.010953,-0.109517,0.08771,-0.109541,-0.098695,0.241493,-0.038327,0.169798,-0.016404,0.021876,0.082017,-0.04917,-0.060126,-0.038285,-0.032828,-0.153248,0.10415,-0.010952,-0.038335,59760,1
-0.123902,0.026969,0.0701,0.21554,-0.016131,-0.150578,0.166963,0.010754,-0.188172,0.059251,-0.059216,-0.080797,0.080863,0,-0.118503,0.140215,-0.053853,-0.043106,0,0,-0.005391,-0.016173,-0.037742,0.091694,0,0.075443,0.11308,0,0.026893,-0.016132,59160,0
-0.202106,-0.010659,0.047969,0.069256,0.111797,0.021271,0.079749,-0.297493,0.063939,0.053248,-0.095796,0,0.149158,0,-0.015957,-0.11172,-0.19706,-0.058701,0.229603,-0.28235,0.058767,0.005339,0.069407,0.090701,-0.069296,0,0.186697,-0.287509,0,0.021358,70260,0
0.115113,0.038327,0.071151,0.038285,0.120278,-0.021842,-0.131083,0.010938,-0.038279,-0.010941,0.021884,0,0.049229,-0.016402,-0.054681,0.038297,-0.235165,0.032891,-0.03836,-0.071268,0,0.219443,-0.043792,0.010953,-0.109517,0.08771,-0.109541,-0.098695,0.241493,-0.038327,59040,1
0.111797,0.021271,0.079749,-0.297493,0.063939,0.053248,-0.095796,0,0.149158,0,-0.015957,-0.11172,-0.19706,-0.058701,0.229603,-0.28235,0.058767,0.005339,0.069407,0.090701,-0.069296,0,0.186697,-0.287509,0,0.021358,0.080077,0.154691,-0.229016,0.05872,70500,1
0.03811,0.038095,0.261125,-0.249593,0.032637,0,0.097879,-0.108648,-0.005438,0.108773,-0.141251,-0.125129,0.043578,0.103452,0,-0.016318,-0.00544,-0.081606,0.081673,-0.059844,0.054437,0,0.103373,-0.02174,-0.119598,0.152398,0.103255,0,0.010858,0.075996,72960,-1
-0.209551,0.215517,0.10477,-0.225846,0.038646,0.336645,-0.379517,0.027606,-0.066236,0.03314,0,0,-0.138038,0.19352,-0.331108,-0.13842,0.0499,0.465503,-0.590215,-0.049939,0.005552,-0.061064,-0.005555,0.099989,-0.077691,-0.011107,-0.149967,0.022251,0.127913,-0.033326,59280,1
0,-0.078221,-0.35227,0.072948,-0.128967,0.089832,0.044876,-0.050463,0.01122,-0.084137,-0.247011,0.287017,0.072952,-0.056076,0.134657,0.01681,0.084034,0,-0.117548,-0.061645,-0.061683,0.100999,-0.028027,0.218671,0.089515,0.00559,-0.217987,0.112032,-0.117502,0,61500,1
-0.010565,-0.005283,-0.005283,-0.015851,-0.084553,0.095203,-0.15852,-0.005292,-0.005293,-0.037051,0,0.105899,-0.31736,-0.148573,0.047827,0.132788,-0.286442,0.122353,0.026566,0.074365,-0.063694,0.021245,-0.026551,0.005312,0.015934,-0.047794,0.053129,-0.031861,0.037183,-0.042479,69180,0
0.06383,0,0.026579,0,0,0,0.079715,-0.026551,0.042492,0.06902,0.164474,-0.137719,0.159126,-0.047662,-0.105966,-0.042431,0.021225,-0.03183,0.026534,-0.031832,-0.090219,0.026559,0.010621,0,-0.122126,0,-0.005316,0.069116,-0.021252,0.164736,65580,0
0.164736,-0.053053,-0.037157,0.106202,0.10609,0.005299,-0.031791,0.0053,0.0371,0.021192,0.031781,-0.037066,0.079458,-0.047637,0,0.111205,-0.105792,0.137675,0.005288,0.037014,-0.042286,-0.079319,0.047629,0.031738,0.042303,-0.031714,0.031724,0.047571,-0.031699,-0.005285,67320,0
0.037707,-0.037693,-0.107735,0.005393,0.048531,-0.070066,0.021574,0.064707,-0.032333,-0.086249,0,-0.151066,0,0,0.037824,0.016204,-0.037803,0,-0.048622,-0.043241,-0.189261,0.059595,-0.097461,-0.178852,0,-0.070583,0.092366,0,0.027141,0.054268,59460,0
0.037529,0.058953,0,-0.021425,0.016072,-0.09106,0.08042,0.048213,0,-0.091026,0.010719,0,0.032153,-0.074999,-0.058972,0.091192,-0.016078,0.048242,-0.058934,0.032165,-0.053591,-0.02681,-0.06436,0.021467,0.048291,-0.06972,-0.0161,-0.016103,0.016106,0.037574,69660,0
0.0371,0.021192,0.031781,-0.037066,0.079458,-0.047637,0,0.111205,-0.105792,0.137675,0.005288,0.037014,-0.042286,-0.079319,0.047629,0.031738,0.042303,-0.031714,0.031724,0.047571,-0.031699,-0.005285,0.047566,-0.010565,-0.005283,-0.005283,-0.015851,-0.084553,0.095203,-0.15852,67800,0
0,0,0.016057,0.064219,0,-0.048133,0,0,0.021403,-0.042797,0.016056,0.005351,-0.080261,0.04284,-0.005353,-0.021412,0.021417,-0.069589,-0.133919,0.042912,-0.016085,0.0858,0.010716,-0.037501,0.042875,-0.058928,0.069683,0.080347,0.07493,-0.160445,65700,1
-0.05381,0.09691,0,0,0,-0.032272,0.048424,0,0.016133,0.005377,0,0.005377,0.032258,-0.005375,0.016125,0.010748,0,0,0,0,0.042988,-0.04834,-0.016121,-0.075245,0.333477,0.048247,0,-0.069657,0.021448,0.026804,65940,0
0.081571,-0.119539,0.097922,0.625,-0.032406,0.378194,-0.53286,-0.167749,0.731747,-0.597288,0.227359,0.243046,-0.102371,-0.026967,-0.064739,-0.178147,-0.021632,0.075729,-0.064861,0.021634,0.081112,-0.064837,-0.005407,-0.097324,0.124479,-0.021622,-0.01622,-0.25415,-0.010842,0.065062,55740,-1
0.22251,0,-0.123916,0.025848,0.139542,-0.263212,0.688228,0.21071,0,-0.138469,-0.09244,0.071965,-0.102733,-0.030852,0.020574,0.056567,-0.097651,-0.005145,-0.036014,0,0.03088,-0.056596,0,0.15444,0.01542,-0.272382,0,0,0.814223,0.046005,56760,1
-0.010936,0,-0.317183,0.219443,0.016422,0.19156,-0.005463,-0.10926,-0.016407,-0.00547,-0.043761,-0.010945,0,-0.005473,0.01642,-0.071143,-0.027382,0.120515,-0.043771,0.021895,0.049253,0.038289,0.054678,0,0.060113,-0.207537,0.388573,-0.087227,-0.049108,0.005459,65340,1
0.026613,0.069175,0.037222,0.34019,0.148329,0,-0.238032,0.084836,0.196016,-1.136784,0.84501,-0.121977,-0.122126,-0.148857,-0.021297,0,0,-0.031952,-0.367569,0,-0.197829,0.600021,-0.197039,-0.138733,0.01603,-0.064109,-0.523896,0.515907,-0.374251,0.171729,54360,1
-0.348299,0.278521,0.163381,-0.244672,0.163514,0.010883,0.087056,-0.103289,-0.005442,0,0.451701,-0.054177,0.140937,-0.368085,0.021732,0.070614,-0.18998,-0.081575,-0.05987,0.098029,0.065288,0.010874,0.059802,-0.135833,0.021763,0.021758,0.043507,0,-0.070668,0,67320,-1
0.027017,0.048617,0.124183,0.02157,0.086263,0.134669,-0.317392,0.259039,-0.080741,-0.123902,0.026969,0.0701,0.21554,-0.016131,-0.150578,0.166963,0.010754,-0.188172,0.059251,-0.059216,-0.080797,0.080863,0,-0.118503,0.140215,-0.053853,-0.043106,0,0,-0.005391,58620,0
-0.048358,-0.112891,0.021527,-0.021523,0,0.150692,0.155839,-0.021462,-0.048299,0.069799,0,-0.461423,0.156317,-0.0592,-0.037695,-0.059258,0.221,-0.209756,0,0.037728,0.66268,-0.016057,0.037471,-0.010702,0.037461,0.021398,0.20859,0.016012,-0.09072,-0.085461,55620,1
0.160376,0.021349,-0.234792,-0.010697,0.07489,0.005345,0.005345,-0.048103,0.053473,0.016033,-0.07481,0.053476,-0.032068,-0.021386,0.042781,-0.032072,0.032082,-0.005345,0,0.106912,-0.133497,0,0,0.032082,0.229848,-0.047997,0,0,0.101377,0,57420,0
-0.108648,-0.005438,0.108773,-0.141251,-0.125129,0.043578,0.103452,0,-0.016318,-0.00544,-0.081606,0.081673,-0.059844,0.054437,0,0.103373,-0.02174,-0.119598,0.152398,0.103255,0,0.010858,0.075996,-0.103059,0.032579,0.059708,-0.11392,0.076033,-0.048841,0.065154,73380,0
0.166963,0.010754,-0.188172,0.059251,-0.059216,-0.080797,0.080863,0,-0.118503,0.140215,-0.053853,-0.043106,0,0,-0.005391,-0.016173,-0.037742,0.091694,0,0.075443,0.11308,0,0.026893,-0.016132,-0.032268,0,-0.075317,0,0,0,59520,1
0.053231,0.021281,0,-0.010638,-0.159591,0.069267,-0.031947,-0.058589,-0.042635,0.06398,0,0,-0.037298,0.069293,0.047939,-0.015972,-0.101171,0,0.074623,0,-0.005326,0.010653,0.042608,0.031942,0.05322,0,0.026596,-0.095719,-0.015968,-0.111797,63240,1
-0.144516,0.171527,0.032106,-0.053493,0,-0.192678,0,-0.058988,-0.064388,0.069799,0,-0.080481,-0.053697,-0.316983,0.247925,0.263441,0.053622,0.005359,0,0,-0.101822,0.026823,-0.101899,0,-0.069791,0.145052,-0.05901,0.037574,-0.032194,-0.02147,70860,0
-0.34295,0.36598,-0.212256,0.212708,-0.604115,0.438044,-0.648749,0.054873,-0.07678,0.186608,-0.071217,0.038375,-0.076721,0.016453,0.0658,-0.389062,0.407085,-0.202718,0,-0.164699,0.164971,0.148229,-0.043855,0.049358,0.115113,0.038327,0.071151,0.038285,0.120278,-0.021842,57600,-1
0.150748,0,0.043006,-0.064481,0.048392,-0.010749,0.037624,-0.091339,0.021511,0.021507,-0.032253,0.026886,0.048382,-0.193434,0.145357,-0.236534,-0.075439,-0.097066,0.037785,-0.005396,0,-0.102525,0.091827,0,0.12952,-0.118573,0.010792,-0.080932,-0.0162,-0.021603,71760,0
0.032068,0.032058,-0.074778,-0.042762,-0.010695,-0.160445,0.326762,-0.315019,0.096411,-0.058861,0.06425,0,0.267537,-0.224131,0.155105,0.069422,0.032019,0.01067,0.117352,-0.058607,0.063973,-0.047949,0,0.026651,0.015986,0.005328,-0.026638,0.026645,0.047949,-0.138453,57180,1
-0.162787,-0.097831,0.059844,0.065246,-0.130406,0.043526,-0.054383,0.005441,0.087056,0.027181,-0.016304,-0.081535,0.065281,-0.010873,0.119617,-0.08146,0.02174,0.005434,-0.054336,0.054366,0,-0.005434,0.119546,-0.108548,0.0489,-0.054307,-0.010867,0.070644,-0.010861,-0.103188,75480,0
0.66268,-0.016057,0.037471,-0.010702,0.037461,0.021398,0.20859,0.016012,-0.09072,-0.085461,0.160376,0.021349,-0.234792,-0.010697,0.07489,0.005345,0.005345,-0.048103,0.053473,0.016033,-0.07481,0.053476,-0.032068,-0.021386,0.042781,-0.032072,0.032082,-0.005345,0,0.106912,56820,-1
-0.058374,-0.01062,0.084966,0.074282,0.037114,-0.0424,0.031813,-0.021202,0.015905,-0.021203,0.116643,0.132394,-0.052888,-0.021166,0,-0.015878,0,0.08999,-0.031733,0.015871,-0.015869,0.079357,0.037004,-0.015853,-0.01057,0.010571,0.015855,-0.116254,-0.00529,0.105815,71400,-1
-0.022422,-0.01682,-0.14019,-0.078616,-0.236035,0.12393,-0.016879,0.028136,-0.129388,0,0.202783,0.151779,0.140323,-0.297069,-0.202384,0.253493,0.067427,0.005615,-0.028074,0.095479,0,0.033666,0.129011,-0.336116,0,0.06745,-0.230298,0.2252,0.005617,0.044936,67680,1
-0.010781,-0.04852,0.404531,-0.306205,0,0.032331,0.010774,0.021545,0.070005,0,0.021525,-0.091462,0.07539,-0.05381,0.09691,0,0,0,-0.032272,0.048424,0,0.016133,0.005377,0,0.005377,0.032258,-0.005375,0.016125,0.010748,0,65160,0
0.25901,0.060463,0.208745,0,0.065782,-0.208174,0.076856,0,0.444323,0.109224,0.038187,-0.098157,0.174672,0.043592,-0.157952,0,0.376412,0.304348,-0.709796,0.31105,0.097922,-0.059783,0.081571,-0.119539,0.097922,0.625,-0.032406,0.378194,-0.53286,-0.167749,54420,1
0.053248,-0.095796,0,0.149158,0,-0.015957,-0.11172,-0.19706,-0.058701,0.229603,-0.28235,0.058767,0.005339,0.069407,0.090701,-0.069296,0,0.186697,-0.287509,0,0.021358,0.080077,0.154691,-0.229016,0.05872,0.314767,0.148912,-0.063725,0.015941,-0.260334,70800,1
0.29271,-0.173991,0.044979,0,0.078678,0.044924,-0.022452,0.157197,-0.022422,-0.01682,-0.14019,-0.078616,-0.236035,0.12393,-0.016879,0.028136,-0.129388,0,0.202783,0.151779,0.140323,-0.297069,-0.202384,0.253493,0.067427,0.005615,-0.028074,0.095479,0,0.033666,67200,1
0.010869,0.336902,0,-0.102897,0,0.021685,0,0,0.03794,0.005418,0,-0.146278,0,-0.037979,0.059705,0,0,0.141036,0.043335,0.027072,0.059543,0.00541,0.054095,0,-0.129758,0.129926,0.037846,-0.064854,0,0.070304,63960,0
-0.032728,-0.049108,-0.464024,0.186475,-0.08759,0.153416,0.093003,0.683209,-0.684002,0.05466,-0.005463,-0.054633,0.054663,0.360577,0.288514,-0.700212,0.163988,0.032744,-0.201855,0,0.169464,0.14189,-0.098093,-0.207288,0.092927,0.098302,-0.114573,0.267643,0.070818,0.027218,55740,0
-0.122523,0,0.085338,0.021316,0.095903,-0.015968,0.010647,-0.047908,0.021303,0.053245,-0.005322,0.021288,0.010642,0.058523,0.021269,-0.085057,0.313913,-0.106078,0.042476,-0.015922,0.026541,-0.053067,-0.021238,-0.026553,0.02656,-0.042485,0,-0.058442,-0.010632,0,60660,0
-0.102041,0,0,-0.005376,0,0,-0.010753,0,-0.021508,0.032268,0,0,-0.005376,0,0.059143,0.005373,-0.155822,-0.037671,0.026918,0.064586,-0.010757,0.005379,0,-0.048411,-0.075342,-0.032314,0,0.048486,-0.096925,0,62520,-1
-0.052888,-0.021166,0,-0.015878,0,0.08999,-0.031733,0.015871,-0.015869,0.079357,0.037004,-0.015853,-0.01057,0.010571,0.015855,-0.116254,-0.00529,0.105815,-0.100418,-0.021162,-0.010583,-0.031753,0.010588,-0.021173,0.015883,0.037055,-0.031749,0.010586,-0.031756,-0.026472,72120,0
0.480398,-0.346211,0.336385,-0.010992,0,-0.098939,0.082531,-0.016493,-0.016495,-0.065992,0.022012,-0.022007,0.066036,0.16498,-0.131767,0.098955,0.065905,-0.049396,-0.060403,-0.010989,-0.054951,-0.060479,0,0,-0.071519,0.033032,0.005504,-0.03302,0,0.29177,63180,-1
0.090507,0.06383,0,0.026579,0,0,0,0.079715,-0.026551,0.042492,0.06902,0.164474,-0.137719,0.159126,-0.047662,-0.105966,-0.042431,0.021225,-0.03183,0.026534,-0.031832,-0.090219,0.026559,0.010621,0,-0.122126,0,-0.005316,0.069116,-0.021252,65520,1
0.153416,0.093003,0.683209,-0.684002,0.05466,-0.005463,-0.054633,0.054663,0.360577,0.288514,-0.700212,0.163988,0.032744,-0.201855,0,0.169464,0.14189,-0.098093,-0.207288,0.092927,0.098302,-0.114573,0.267643,0.070818,0.027218,-0.027211,-0.34295,0.36598,-0.212256,0.212708,56040,-1
-0.07697,0.022008,0.115518,0.087912,0,-0.027448,-0.131788,0,-0.010997,0.087985,0.049448,-0.214168,0.071543,0.098988,0.241732,0.109613,-0.142341,0.02193,-0.065775,0.104212,-0.087666,0.180971,-0.109481,-0.312363,-0.021989,-0.054984,0.088023,-0.115429,0.066036,0.016498,71520,0
0.099103,-0.027501,0.022007,0.313531,0.213851,0.322828,-0.343605,-0.426883,0.467187,0.07112,-0.005467,-0.054672,0.251627,-0.158236,0.01093,0.338798,-0.174273,-0.010911,0.201877,-0.348489,-0.005464,-0.224044,0.40528,-0.77456,0.09895,-0.411884,0.077203,0.187348,-0.098999,-0.044043,55680,1
0.208082,0,0.065574,0.016383,0.03822,0.13099,-0.119917,0.021829,-0.060017,0.152863,-0.136277,0.054585,0,-0.032733,0,0.103689,-0.109033,0.027288,0.021825,0.158193,-0.070802,0.065402,-0.152505,0.212743,-0.059877,0,-0.043573,-0.043592,0,0.03816,68520,-1
-0.053493,0,-0.192678,0,-0.058988,-0.064388,0.069799,0,-0.080481,-0.053697,-0.316983,0.247925,0.263441,0.053622,0.005359,0,0,-0.101822,0.026823,-0.101899,0,-0.069791,0.145052,-0.05901,0.037574,-0.032194,-0.02147,-0.042948,0.134271,0.085818,71040,0
0.005375,0.069866,0,-0.010741,-0.096681,0,0.064516,0.026864,-0.016114,0,0,0.080585,0.075152,-0.096551,-0.06443,0.042981,0.069814,0.037566,-0.026823,-0.010732,-0.059032,0.00537,0.107388,-0.005364,0.053639,-0.010722,0,0,0.053616,-0.048229,67620,0
