0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0.060000000000002274,-0.18000000000000682,-0.0800000000000125,-0.030000000000001137,0.10000000000002274,0.44999999999998863,0.1699999999999875,0.14000000000001478,-0.47999999999998977,-0.09000000000000341,-0.21000000000000796,0.03999999999999204,-0.03999999999999204,0.0,0.28000000000000114,0.28999999999999204,-0.03999999999999204,-0.09000000000000341,0.12999999999999545,0.0,54480.0,-1
0.0,-0.09000000000000341,-0.09999999999999432,0.21000000000000796,0.0,0.25,-0.18999999999999773,0.37999999999999545,0.3100000000000023,0.020000000000010232,0.0,0.1799999999999784,-0.060000000000002274,-0.18999999999999773,0.0,0.0,-0.08999999999997499,0.22999999999998977,-0.060000000000002274,-0.05000000000001137,56760.0,1
0.030000000000001137,-0.12999999999999545,-0.04999999999998295,0.21999999999999886,-0.0800000000000125,0.03999999999999204,0.09000000000000341,0.06999999999999318,0.10000000000002274,0.0,0.10999999999998522,-0.37999999999999545,0.710000000000008,-0.1599999999999966,-0.09000000000000341,0.009999999999990905,0.37999999999999545,0.20000000000001705,-0.020000000000010232,-0.6399999999999864,65580.0,1
0.060000000000002274,0.1599999999999966,-0.01999999999998181,0.009999999999990905,-0.2599999999999909,0.009999999999990905,0.0,-0.030000000000001137,0.0,0.09000000000000341,0.020000000000010232,0.0,-0.4200000000000159,-0.19999999999998863,-0.3100000000000023,-0.1599999999999966,-0.020000000000010232,-0.09999999999999432,0.0,1.210000000000008,62760.0,-1
0.3400000000000034,0.009999999999990905,-0.46999999999999886,0.0,0.03999999999999204,0.05000000000001137,0.7800000000000011,0.3599999999999852,0.10000000000002274,-0.020000000000010232,0.539999999999992,-0.5799999999999841,0.030000000000001137,0.04999999999998295,0.700000000000017,0.13999999999998636,-0.539999999999992,0.12000000000000455,0.19999999999998863,0.4300000000000068,60960.0,1
0.44999999999998863,0.1699999999999875,0.14000000000001478,-0.47999999999998977,-0.09000000000000341,-0.21000000000000796,0.03999999999999204,-0.03999999999999204,0.0,0.28000000000000114,0.28999999999999204,-0.03999999999999204,-0.09000000000000341,0.12999999999999545,0.0,-0.8599999999999852,0.28999999999999204,-0.11000000000001364,-0.06999999999999318,-0.10999999999998522,54780.0,1
-0.06999999999999318,-0.040000000000020464,0.10000000000002274,0.03999999999999204,0.18999999999999773,-0.09999999999999432,-0.8700000000000045,-0.12000000000000455,0.4000000000000057,-0.46000000000000796,-0.25,0.3199999999999932,0.05000000000001137,-0.020000000000010232,-0.06999999999999318,-0.28999999999999204,0.18999999999999773,-0.539999999999992,0.5300000000000011,-0.6000000000000227,57600.0,-1
0.0,0.39999999999997726,-0.4299999999999784,0.5999999999999943,0.27000000000001023,-0.040000000000020464,-0.009999999999990905,-0.5,0.4900000000000091,0.0,0.09999999999999432,0.0,0.0,-0.09999999999999432,-0.17000000000001592,0.09999999999999432,0.17000000000001592,0.0,-0.03999999999999204,0.14999999999997726,63120.0,0
0.09000000000000341,0.25,-0.5400000000000205,0.2300000000000182,0.04999999999998295,0.14000000000001478,-0.12000000000000455,0.03999999999999204,-0.04999999999998295,0.009999999999990905,0.030000000000001137,-0.09000000000000341,0.09999999999999432,-0.060000000000002274,0.0700000000000216,-0.0800000000000125,0.009999999999990905,0.010000000000019327,0.01999999999998181,0.030000000000001137,69420.0,0
0.020000000000010232,0.01999999999998181,0.0,0.21000000000000796,-0.21000000000000796,0.030000000000001137,0.0,0.1599999999999966,0.15000000000000568,0.28000000000000114,-0.44999999999998863,0.38999999999998636,-0.030000000000001137,-0.39999999999997726,0.4899999999999807,0.0,0.3499999999999943,0.060000000000002274,0.060000000000002274,-0.10999999999998522,75300.0,-1
0.03999999999999204,0.37000000000000455,0.12999999999999545,-0.11000000000001364,-0.4199999999999875,0.09000000000000341,0.0,0.0,-0.21999999999999886,0.5600000000000023,-0.8500000000000227,0.0,-0.2699999999999818,-0.06999999999999318,0.20999999999997954,-0.25,0.0,0.5600000000000023,-0.01999999999998181,0.0,63660.0,-1
-0.030000000000001137,0.0,-0.05000000000001137,0.18000000000000682,0.05000000000001137,-0.17000000000001592,0.09999999999999432,-0.09999999999999432,0.060000000000002274,0.0,0.12999999999999545,-0.009999999999990905,-0.11000000000001364,-0.10999999999998522,-0.06999999999999318,0.12999999999999545,0.0,-0.18999999999999773,0.0,0.39999999999997726,62040.0,-1
0.0800000000000125,-0.5200000000000102,-0.28999999999999204,0.0,-0.9000000000000057,-0.11000000000001364,-0.04999999999998295,0.0,-0.3200000000000216,0.36000000000001364,-0.6699999999999875,0.11999999999997613,0.13000000000002387,-0.21999999999999886,-0.14000000000001478,0.020000000000010232,0.060000000000002274,0.0,-0.010000000000019327,0.010000000000019327,54240.0,-1
-0.14000000000001478,0.020000000000010232,0.060000000000002274,0.0,-0.010000000000019327,0.010000000000019327,-0.2400000000000091,0.0,0.03999999999999204,-0.44999999999998863,0.10999999999998522,-0.2599999999999909,0.75,-0.18000000000000682,0.18000000000000682,-0.5900000000000034,0.3900000000000148,0.25,0.23999999999998067,0.0,55080.0,0
0.29000000000002046,-0.15000000000000568,-0.060000000000002274,0.3100000000000023,0.0,-0.20000000000001705,0.10000000000002274,-0.0800000000000125,0.020000000000010232,0.01999999999998181,0.0,0.21000000000000796,-0.21000000000000796,0.030000000000001137,0.0,0.1599999999999966,0.15000000000000568,0.28000000000000114,-0.44999999999998863,0.38999999999998636,74820.0,0
0.21000000000000796,0.3400000000000034,-0.17000000000001592,0.37000000000000455,0.09000000000000341,0.2599999999999909,0.06999999999999318,-0.6399999999999864,0.960000000000008,-0.7199999999999989,0.4899999999999807,-0.46999999999999886,0.17000000000001592,-0.27000000000001023,0.0,0.37999999999999545,-0.37999999999999545,-0.009999999999990905,0.12999999999999545,-0.06999999999999318,56520.0,-1
0.7400000000000091,-1.420000000000016,0.18000000000000682,-0.75,0.13999999999998636,0.3400000000000034,-0.18000000000000682,-0.07999999999998408,1.1299999999999955,-0.09000000000000341,-1.259999999999991,0.46000000000000796,-0.9300000000000068,-0.37000000000000455,0.06999999999999318,-0.04999999999998295,-0.10000000000002274,0.46000000000000796,-0.15000000000000568,0.09000000000000341,56400.0,1
0.46000000000000796,-0.29000000000002046,0.020000000000010232,0.6200000000000045,-0.3199999999999932,-0.020000000000010232,0.37000000000000455,-0.6400000000000148,-0.009999999999990905,-0.4099999999999966,0.7400000000000091,-1.420000000000016,0.18000000000000682,-0.75,0.13999999999998636,0.3400000000000034,-0.18000000000000682,-0.07999999999998408,1.1299999999999955,-0.09000000000000341,55800.0,-1
0.03999999999999204,0.1599999999999966,0.25,-0.589999999999975,0.47999999999998977,-0.15000000000000568,-0.22999999999998977,0.04999999999998295,0.13000000000002387,0.39999999999997726,-0.030000000000001137,-0.28000000000000114,0.3100000000000023,0.020000000000010232,-0.3499999999999943,0.10999999999998522,-0.10999999999998522,-0.15000000000000568,0.15000000000000568,0.0,58200.0,-1
-0.21999999999999886,0.09999999999999432,0.09000000000000341,0.0,-0.15000000000000568,-0.09000000000000341,0.0,0.17000000000001592,0.0,0.009999999999990905,0.0,0.0,0.0,-0.18999999999999773,0.0,-0.09000000000000341,-0.15000000000000568,-0.06999999999999318,0.0,-0.10999999999998522,61800.0,0
0.03999999999999204,-0.21999999999999886,0.0,0.8400000000000034,-0.060000000000002274,0.009999999999990905,0.22000000000002728,0.0,-0.010000000000019327,0.03999999999999204,-0.11999999999997613,-0.030000000000001137,-0.11000000000001364,0.009999999999990905,0.0,0.040000000000020464,0.1699999999999875,0.010000000000019327,0.21999999999999886,-0.27000000000001023,69120.0,1
-0.04999999999998295,-0.10000000000002274,0.46000000000000796,-0.15000000000000568,0.09000000000000341,0.36000000000001364,-0.5600000000000023,-0.09000000000000341,0.06999999999999318,0.2400000000000091,-0.020000000000010232,0.030000000000001137,-0.38999999999998636,0.46999999999999886,0.03999999999999204,-0.009999999999990905,-0.040000000000020464,0.3800000000000239,0.1799999999999784,0.3200000000000216,57300.0,-1
0.0,0.010000000000019327,-0.0800000000000125,0.21000000000000796,-0.10000000000002274,0.060000000000002274,0.030000000000001137,0.0,0.020000000000010232,0.6699999999999875,-0.6699999999999875,0.5,0.030000000000001137,-0.030000000000001137,-0.18000000000000682,0.06999999999999318,0.020000000000010232,0.09999999999999432,0.09000000000000341,0.17000000000001592,68460.0,-1
-0.46999999999999886,-0.020000000000010232,0.12000000000000455,-0.5800000000000125,0.20000000000001705,-0.2400000000000091,-0.07999999999998408,0.1599999999999966,0.19999999999998863,0.11000000000001364,-0.25,0.18999999999999773,0.8100000000000023,-1.1800000000000068,1.1500000000000057,-0.14000000000001478,0.18999999999999773,-1.2299999999999898,1.6299999999999955,0.0,56760.0,1
0.3499999999999943,-0.5999999999999943,-0.25,0.08999999999997499,0.8400000000000034,-1.0699999999999932,-0.09000000000000341,0.009999999999990905,-0.10999999999998522,-0.009999999999990905,0.1799999999999784,-0.13999999999998636,-0.020000000000010232,-0.2699999999999818,0.03999999999999204,0.22999999999998977,-0.060000000000002274,0.18000000000000682,-0.29999999999998295,-0.28000000000000114,59460.0,1
0.1599999999999966,-0.4300000000000068,0.12999999999999545,0.0,0.28000000000000114,-0.15000000000000568,0.11000000000001364,-0.11000000000001364,0.010000000000019327,-0.010000000000019327,0.0,-0.08999999999997499,0.23999999999998067,-0.06999999999999318,-0.0800000000000125,0.13000000000002387,0.05999999999997385,-0.10999999999998522,0.06999999999999318,0.020000000000010232,68160.0,0
0.12000000000000455,0.19999999999998863,0.4300000000000068,0.5099999999999909,-0.07999999999998408,-0.5600000000000023,0.5199999999999818,-0.45999999999997954,-0.1599999999999966,-0.35000000000002274,-0.3599999999999852,0.6699999999999875,-0.030000000000001137,-0.6499999999999773,0.5,-0.22000000000002728,-0.10999999999998522,-0.25,0.30000000000001137,-0.7300000000000182,61980.0,1
0.09000000000000341,0.17000000000001592,-0.3800000000000239,-0.01999999999998181,0.09000000000000341,0.12999999999999545,0.21000000000000796,0.03999999999999204,0.15000000000000568,-0.5600000000000023,0.12000000000000455,0.09999999999999432,-0.18000000000000682,0.0,0.28000000000000114,0.0,-0.030000000000001137,-0.21000000000000796,-0.37000000000000455,-0.10999999999998522,69540.0,1
0.13999999999998636,0.3400000000000034,-0.18000000000000682,-0.07999999999998408,1.1299999999999955,-0.09000000000000341,-1.259999999999991,0.46000000000000796,-0.9300000000000068,-0.37000000000000455,0.06999999999999318,-0.04999999999998295,-0.10000000000002274,0.46000000000000796,-0.15000000000000568,0.09000000000000341,0.36000000000001364,-0.5600000000000023,-0.09000000000000341,0.06999999999999318,56640.0,1
-0.2599999999999909,0.0,0.030000000000001137,-0.03999999999999204,-0.14000000000001478,0.0,-0.06999999999999318,0.06999999999999318,0.0,0.010000000000019327,0.0,-0.2300000000000182,0.12000000000000455,-0.11000000000001364,-0.03999999999999204,0.030000000000001137,0.3199999999999932,-0.23999999999998067,0.21999999999999886,-0.030000000000001137,62220.0,0
-0.04999999999998295,0.12999999999999545,0.030000000000001137,-0.14000000000001478,0.09000000000000341,-0.009999999999990905,-0.010000000000019327,-0.07999999999998408,-0.0800000000000125,0.0,0.4200000000000159,-0.3200000000000216,-0.07999999999998408,0.0,0.4099999999999966,-0.09999999999999432,-0.3300000000000125,0.0,-0.2699999999999818,-0.13000000000002387,72000.0,0
0.060000000000002274,0.0,-0.09000000000000341,-0.060000000000002274,0.05000000000001137,0.0,0.0,0.05000000000001137,0.0,0.01999999999998181,0.28000000000000114,0.0,-0.2599999999999909,0.0,0.030000000000001137,0.0,-0.18999999999999773,0.0,-0.6800000000000068,0.3300000000000125,66900.0,1
0.18999999999999773,-0.4800000000000182,0.35000000000002274,0.4399999999999977,-0.710000000000008,0.5,-0.1599999999999966,0.12000000000000455,0.07999999999998408,0.09000000000000341,0.11000000000001364,-0.0700000000000216,0.14000000000001478,-0.12000000000000455,-0.009999999999990905,-0.12000000000000455,-0.03999999999999204,-0.3200000000000216,0.29000000000002046,-0.18000000000000682,74460.0,-1
-0.01999999999998181,-0.020000000000010232,-0.12999999999999545,0.060000000000002274,0.12999999999999545,-0.4900000000000091,0.060000000000002274,-0.12999999999999545,-0.22999999999998977,-0.29000000000002046,0.10000000000002274,0.18999999999999773,0.2599999999999909,-0.12999999999999545,0.0,-0.010000000000019327,-0.13999999999998636,0.03999999999999204,0.21000000000000796,0.1599999999999966,69960.0,0
0.08999999999997499,0.0,0.030000000000001137,0.010000000000019327,0.0,0.009999999999990905,0.060000000000002274,-0.009999999999990905,0.030000000000001137,0.01999999999998181,0.0,0.0,0.0,0.0,0.0800000000000125,-0.09000000000000341,-0.030000000000001137,-0.14000000000001478,0.6200000000000045,0.09000000000000341,65700.0,0
-0.28999999999999204,-0.28000000000000114,-0.030000000000001137,0.0800000000000125,0.0,0.28000000000000114,0.0,0.07999999999998408,-0.12000000000000455,0.09000000000000341,-0.01999999999998181,0.06999999999999318,-0.17000000000001592,0.040000000000020464,0.03999999999999204,-0.060000000000002274,0.05000000000001137,0.09000000000000341,-0.36000000000001364,0.27000000000001023,70860.0,-1
-0.19999999999998863,-0.3200000000000216,-0.11999999999997613,0.0,0.28999999999999204,0.0,0.0,0.0,-0.21999999999999886,-0.2600000000000193,0.3300000000000125,0.0,0.15000000000000568,0.15000000000000568,-0.15000000000000568,-0.03999999999999204,-0.05000000000001137,-0.0800000000000125,0.0,-0.09000000000000341,55680.0,0
0.21000000000000796,0.0,0.25,-0.18999999999999773,0.37999999999999545,0.3100000000000023,0.020000000000010232,0.0,0.1799999999999784,-0.060000000000002274,-0.18999999999999773,0.0,0.0,-0.08999999999997499,0.22999999999998977,-0.060000000000002274,-0.05000000000001137,0.4900000000000091,0.14000000000001478,-0.11000000000001364,56940.0,-1
0.05000000000001137,0.07999999999998408,-0.01999999999998181,-0.28000000000000114,0.10999999999998522,-0.030000000000001137,-0.3199999999999932,-0.09999999999999432,0.0,-0.020000000000010232,0.06999999999999318,-0.10999999999998522,0.13999999999998636,-0.03999999999999204,-0.2599999999999909,0.21999999999999886,0.060000000000002274,0.37999999999999545,0.04999999999998295,-0.029999999999972715,72900.0,-1
0.1599999999999966,0.17000000000001592,-0.20000000000001705,-0.8100000000000023,0.6000000000000227,-0.11000000000001364,-0.30000000000001137,0.30000000000001137,-0.009999999999990905,0.12000000000000455,-0.0700000000000216,0.0,0.020000000000010232,0.28999999999999204,-0.21999999999999886,-0.12999999999999545,-0.05000000000001137,-0.10999999999998522,-0.4099999999999966,-0.4300000000000068,54960.0,1
-0.18999999999999773,0.37999999999999545,0.3100000000000023,0.020000000000010232,0.0,0.1799999999999784,-0.060000000000002274,-0.18999999999999773,0.0,0.0,-0.08999999999997499,0.22999999999998977,-0.060000000000002274,-0.05000000000001137,0.4900000000000091,0.14000000000001478,-0.11000000000001364,-0.30000000000001137,0.0,0.09000000000000341,57120.0,0
0.0,0.8100000000000023,0.19999999999998863,0.06999999999999318,-0.18000000000000682,0.3200000000000216,0.07999999999998408,-0.28999999999999204,0.0,0.6899999999999977,0.5600000000000023,-1.3100000000000023,0.5699999999999932,0.18000000000000682,-0.11000000000001364,0.15000000000000568,-0.21999999999999886,0.18000000000000682,1.1500000000000057,-0.060000000000002274,54240.0,1
0.0,0.4199999999999875,-0.06999999999999318,0.0,-0.14000000000001478,0.0700000000000216,-0.0700000000000216,-0.19999999999998863,0.009999999999990905,0.09000000000000341,-0.12999999999999545,0.03999999999999204,0.12000000000000455,-0.060000000000002274,-0.1599999999999966,0.0,-0.28000000000000114,0.0,0.0,0.06999999999999318,58560.0,0
-0.040000000000020464,0.0800000000000125,0.04999999999998295,-0.009999999999990905,-0.020000000000010232,0.020000000000010232,-0.009999999999990905,0.03999999999999204,0.18999999999999773,-0.22999999999998977,0.0,0.03999999999999204,0.020000000000010232,0.09000000000000341,-0.18000000000000682,-0.020000000000010232,-0.25,0.030000000000001137,0.0,0.12999999999999545,70800.0,0
-0.04999999999998295,-0.060000000000002274,-0.05000000000001137,0.05000000000001137,-0.05000000000001137,0.11000000000001364,0.009999999999990905,-0.009999999999990905,-0.10000000000002274,0.14000000000001478,-0.0800000000000125,0.0,-0.09000000000000341,0.0,-0.01999999999998181,0.01999999999998181,-0.01999999999998181,0.0,0.06999999999999318,-0.06999999999999318,73260.0,1
