Date,Open,High,Low,Close,Volume,Adj Close
2013-11-21,87.23,87.90,87.12,87.76,7121400,85.55
2013-11-20,87.50,87.79,86.67,86.93,13262800,84.74
2013-11-19,86.82,87.43,86.40,87.14,9456400,84.95
2013-11-18,88.03,88.11,86.71,86.99,10466200,84.80
2013-11-15,87.51,87.68,87.01,87.66,7369800,85.45
2013-11-14,86.62,87.24,86.57,87.18,9668100,84.98
2013-11-13,85.53,86.67,85.52,86.66,10903400,84.48
2013-11-12,86.55,86.69,85.66,85.91,8680700,83.75
2013-11-11,86.70,86.99,86.43,86.71,5179100,84.53
2013-11-08,85.32,86.63,85.20,86.55,13242900,84.37
2013-11-07,86.85,86.97,85.00,85.28,20883500,83.13
2013-11-06,86.88,87.27,86.32,86.62,9083700,84.44
2013-11-05,86.77,87.01,86.28,86.36,8027300,84.18
2013-11-04,86.50,87.22,86.31,87.15,7233200,84.95
2013-11-01,86.36,86.44,85.04,86.08,12347600,83.91
2013-10-31,86.76,87.18,86.11,86.39,9084800,84.21
2013-10-30,87.25,87.62,86.01,86.69,11396600,84.51
2013-10-29,86.89,87.34,86.82,87.28,6467000,85.08
2013-10-28,86.65,86.86,86.20,86.67,7661200,84.49
2013-10-25,86.27,86.83,86.02,86.60,8746100,84.42
2013-10-24,85.76,86.23,85.21,86.08,7873300,83.91
2013-10-23,86.31,86.39,85.42,85.67,16835300,83.51
2013-10-22,86.97,87.59,86.65,87.03,14287900,84.84
2013-10-21,86.90,87.24,86.36,86.55,7853500,84.37
2013-10-18,86.67,86.99,86.28,86.94,12950600,84.75
2013-10-17,85.73,86.04,85.49,86.00,12287000,83.83
2013-10-16,85.12,86.08,85.08,85.82,12604400,83.66
2013-10-15,84.55,85.10,84.23,84.55,11391800,82.42
2013-10-14,83.79,84.91,83.60,84.86,8369900,82.72
2013-10-11,83.02,84.55,82.94,84.29,11925400,82.17
2013-10-10,82.44,83.40,82.42,83.39,12827600,81.29
2013-10-09,82.16,82.23,81.31,81.87,13109700,79.81
2013-10-08,83.08,83.26,82.08,82.16,10573400,80.09
2013-10-07,82.87,83.58,82.77,83.05,7928700,80.96
2013-10-04,83.08,83.96,82.72,83.74,9313100,81.63
2013-10-03,83.55,83.60,82.50,82.90,10140100,80.81
2013-10-02,83.09,83.73,82.65,83.63,7714200,81.52
2013-10-01,82.68,83.66,82.64,83.44,10844100,81.34
2013-09-30,82.54,83.20,82.39,82.91,10433200,80.82
2013-09-27,83.49,83.66,83.22,83.55,7171000,81.45
2013-09-26,83.90,84.03,83.44,83.84,7720200,81.73
2013-09-25,83.95,84.21,83.67,83.69,11193700,81.58
2013-09-24,83.61,84.33,83.37,83.71,5540400,81.60
2013-09-23,83.82,84.01,83.39,83.63,8520100,81.52
2013-09-20,84.78,84.99,83.88,84.04,13973900,81.92
2013-09-19,85.46,85.74,84.97,85.12,9138500,82.59
2013-09-18,84.29,85.68,84.04,85.33,11156600,82.80
2013-09-17,83.95,84.55,83.84,84.31,5421900,81.81
2013-09-16,84.60,84.66,83.81,83.93,8056300,81.44
2013-09-13,84.05,84.28,83.80,83.95,5979000,81.46
2013-09-12,84.31,84.56,83.92,83.98,10702400,81.49
2013-09-11,83.83,84.48,83.45,84.48,10700200,81.97
2013-09-10,83.90,83.96,83.12,83.84,9152200,81.35
2013-09-09,83.18,83.91,83.06,83.81,8434900,81.32
2013-09-06,83.22,83.53,82.31,82.88,8023100,80.42
2013-09-05,82.77,83.27,82.73,82.89,6115100,80.43
2013-09-04,82.07,82.86,81.89,82.61,7490000,80.16
2013-09-03,82.39,82.68,81.77,82.17,8634400,79.73
2013-08-30,81.91,82.01,81.37,81.57,8541300,79.15
2013-08-29,82.31,82.36,81.46,81.60,11408800,79.18
2013-08-28,81.37,82.78,81.34,82.46,11898200,80.01
2013-08-27,81.02,81.70,80.95,81.11,10200500,78.70
2013-08-26,81.99,82.31,81.46,81.62,7262000,79.20
2013-08-23,81.44,81.89,80.95,81.76,7392500,79.33
2013-08-22,80.35,81.50,80.18,81.18,8337200,78.77
2013-08-21,80.21,80.69,79.83,79.99,9487900,77.62
2013-08-20,79.98,83.00,79.85,80.43,9035600,78.04
2013-08-19,81.03,81.12,79.89,79.94,10847400,77.57
2013-08-16,81.40,81.53,80.91,81.23,8950400,78.82
2013-08-15,81.50,81.92,81.20,81.56,10819000,79.14
2013-08-14,82.20,82.55,81.95,82.01,6212500,79.58
2013-08-13,82.32,82.58,81.86,82.39,6916300,79.94
2013-08-12,82.03,82.56,82.00,82.24,6313500,79.80
2013-08-09,82.82,83.01,82.19,82.59,9815000,80.14
2013-08-08,82.79,83.02,82.12,82.84,6739300,80.38
2013-08-07,82.45,82.70,82.05,82.39,7033600,79.94
2013-08-06,82.99,83.40,82.45,82.68,6494400,80.23
2013-08-05,83.09,83.25,82.77,83.19,5191000,80.72
2013-08-02,83.45,83.50,82.85,83.39,8185500,80.91
2013-08-01,83.09,83.85,83.06,83.76,10646700,81.27
2013-07-31,82.30,83.02,82.24,82.42,11247500,79.97
2013-07-30,82.33,82.50,81.68,82.15,7935200,79.71
2013-07-29,82.74,82.81,81.98,82.31,8293600,79.87
2013-07-26,82.83,83.06,82.28,83.00,6830100,80.54
2013-07-25,82.59,83.32,82.35,83.21,9621100,80.74
2013-07-24,83.68,83.74,82.24,82.66,9338600,80.21
2013-07-23,83.66,83.96,83.49,83.59,6009700,81.11
2013-07-22,83.60,83.83,83.37,83.45,6802300,80.97
2013-07-19,82.87,83.72,82.68,83.72,10684800,81.23
2013-07-18,81.98,82.80,81.94,82.57,9419500,80.12
2013-07-17,81.58,81.94,81.45,81.70,7923000,79.27
2013-07-16,81.89,82.05,80.82,81.34,6723800,78.93
2013-07-15,81.96,82.12,81.69,81.84,10395100,79.41
2013-07-12,81.35,81.96,81.33,81.91,8777800,79.48
2013-07-11,81.82,81.88,81.01,81.45,14486200,79.03
2013-07-10,81.60,81.60,80.63,80.80,10811500,78.40
2013-07-09,80.93,81.41,80.77,81.30,9257300,78.89
2013-07-08,80.35,80.96,80.30,80.48,11579200,78.09
2013-07-05,79.44,79.99,78.84,79.96,10308500,77.59
2013-07-03,78.82,79.11,78.35,78.98,5255800,76.64
2013-07-02,78.88,79.70,78.64,79.03,8691800,76.68
2013-07-01,78.79,79.52,78.63,78.86,11960700,76.52
2013-06-28,78.33,78.92,78.05,78.30,10817700,75.98
2013-06-27,78.88,79.34,78.59,78.63,8163500,76.30
2013-06-26,78.38,78.72,77.81,78.48,11202800,76.15
2013-06-25,77.86,78.25,77.34,78.00,12540300,75.68
2013-06-24,77.32,77.87,76.02,77.01,18904800,74.72
2013-06-21,78.69,78.77,77.25,78.17,20554200,75.85
2013-06-20,79.71,79.75,78.17,78.41,25489800,75.72
2013-06-19,81.45,81.90,80.69,80.77,15053600,78.00
2013-06-18,80.95,81.77,80.92,81.52,7741700,78.72
2013-06-17,80.45,81.27,80.41,81.06,11097500,78.28
2013-06-14,80.74,80.82,79.72,79.91,10398400,77.17
2013-06-13,79.34,80.90,79.24,80.69,12393000,77.92
2013-06-12,80.65,80.79,79.18,79.36,9344700,76.64
2013-06-11,80.09,80.62,79.75,79.85,10595900,77.11
2013-06-10,81.66,81.68,80.81,81.08,7944000,78.30
2013-06-07,80.83,81.38,80.36,81.31,10582000,78.52
2013-06-06,79.75,80.34,79.10,80.30,18324200,77.54
2013-06-05,80.40,80.69,79.65,79.70,17796100,76.96
2013-06-04,80.88,81.39,80.04,80.64,15981000,77.87
2013-06-03,80.80,81.30,80.43,81.28,18365400,78.49
2013-05-31,81.86,82.12,80.49,80.50,15007200,77.74
2013-05-30,82.16,82.61,81.63,82.20,12074800,79.38
2013-05-29,81.95,82.70,81.79,82.39,12753000,79.56
2013-05-28,82.86,83.23,82.15,82.57,10708400,79.74
